      #Energy        TDOS
     -23.54640       0.00131
     -23.53440       0.00030
     -23.52340       0.00006
     -23.51240       0.00001
     -23.50140       0.00000
     -23.49040       0.00000
     -23.47940       0.00000
     -23.46840       0.00000
     -23.45740       0.00000
     -23.44640       0.00000
     -23.43440       0.00000
     -23.42340       0.00000
     -23.41240       0.00000
     -23.40140       0.00000
     -23.39040       0.00000
     -23.37940       0.00000
     -23.36840       0.00000
     -23.35740       0.00000
     -23.34640       0.00000
     -23.33440       0.00000
     -23.32340       0.00000
     -23.31240       0.00000
     -23.30140       0.00000
     -23.29040       0.00000
     -23.27940       0.00000
     -23.26840       0.00000
     -23.25740       0.00000
     -23.24640       0.00000
     -23.23440       0.00000
     -23.22340       0.00000
     -23.21240       0.00000
     -23.20140       0.00000
     -23.19040       0.00000
     -23.17940       0.00000
     -23.16840       0.00000
     -23.15740       0.00000
     -23.14640       0.00000
     -23.13440       0.00000
     -23.12340       0.00000
     -23.11240       0.00000
     -23.10140       0.00000
     -23.09040       0.00000
     -23.07940       0.00000
     -23.06840       0.00000
     -23.05740       0.00000
     -23.04640       0.00000
     -23.03440       0.00000
     -23.02340       0.00000
     -23.01240       0.00000
     -23.00140       0.00000
     -22.99040       0.00000
     -22.97940       0.00000
     -22.96840       0.00000
     -22.95740       0.00000
     -22.94640       0.00000
     -22.93440       0.00000
     -22.92340       0.00000
     -22.91240       0.00000
     -22.90140       0.00000
     -22.89040       0.00000
     -22.87940       0.00000
     -22.86840       0.00000
     -22.85740       0.00000
     -22.84640       0.00000
     -22.83440       0.00000
     -22.82340       0.00000
     -22.81240       0.00000
     -22.80140       0.00000
     -22.79040       0.00000
     -22.77940       0.00000
     -22.76840       0.00000
     -22.75740       0.00000
     -22.74640       0.00000
     -22.73440       0.00000
     -22.72340       0.00000
     -22.71240       0.00000
     -22.70140       0.00000
     -22.69040       0.00000
     -22.67940       0.00000
     -22.66840       0.00000
     -22.65740       0.00000
     -22.64640       0.00000
     -22.63440       0.00000
     -22.62340       0.00000
     -22.61240       0.00000
     -22.60140       0.00000
     -22.59040       0.00000
     -22.57940       0.00000
     -22.56840       0.00000
     -22.55740       0.00000
     -22.54640       0.00000
     -22.53440       0.00000
     -22.52340       0.00000
     -22.51240       0.00000
     -22.50140       0.00000
     -22.49040       0.00000
     -22.47940       0.00000
     -22.46840       0.00000
     -22.45740       0.00000
     -22.44540       0.00000
     -22.43440       0.00000
     -22.42340       0.00000
     -22.41240       0.00000
     -22.40140       0.00000
     -22.39040       0.00000
     -22.37940       0.00000
     -22.36840       0.00000
     -22.35740       0.00000
     -22.34540       0.00000
     -22.33440       0.00000
     -22.32340       0.00000
     -22.31240       0.00000
     -22.30140       0.00000
     -22.29040       0.00000
     -22.27940       0.00000
     -22.26840       0.00000
     -22.25740       0.00000
     -22.24540       0.00000
     -22.23440       0.00000
     -22.22340       0.00000
     -22.21240       0.00000
     -22.20140       0.00000
     -22.19040       0.00000
     -22.17940       0.00000
     -22.16840       0.00000
     -22.15740       0.00000
     -22.14540       0.00000
     -22.13440       0.00000
     -22.12340       0.00000
     -22.11240       0.00000
     -22.10140       0.00000
     -22.09040       0.00000
     -22.07940       0.00000
     -22.06840       0.00000
     -22.05740       0.00000
     -22.04540       0.00000
     -22.03440       0.00000
     -22.02340       0.00000
     -22.01240       0.00000
     -22.00140       0.00000
     -21.99040       0.00000
     -21.97940       0.00000
     -21.96840       0.00000
     -21.95740       0.00000
     -21.94540       0.00000
     -21.93440       0.00000
     -21.92340       0.00000
     -21.91240       0.00000
     -21.90140       0.00000
     -21.89040       0.00000
     -21.87940       0.00000
     -21.86840       0.00000
     -21.85740       0.00000
     -21.84540       0.00000
     -21.83440       0.00000
     -21.82340       0.00000
     -21.81240       0.00000
     -21.80140       0.00000
     -21.79040       0.00000
     -21.77940       0.00000
     -21.76840       0.00000
     -21.75740       0.00000
     -21.74540       0.00000
     -21.73440       0.00000
     -21.72340       0.00000
     -21.71240       0.00000
     -21.70140       0.00000
     -21.69040       0.00000
     -21.67940       0.00000
     -21.66840       0.00000
     -21.65740       0.00000
     -21.64540       0.00000
     -21.63440       0.00000
     -21.62340       0.00000
     -21.61240       0.00000
     -21.60140       0.00000
     -21.59040       0.00000
     -21.57940       0.00000
     -21.56840       0.00000
     -21.55740       0.00000
     -21.54540       0.00000
     -21.53440       0.00000
     -21.52340       0.00000
     -21.51240       0.00000
     -21.50140       0.00000
     -21.49040       0.00000
     -21.47940       0.00000
     -21.46840       0.00000
     -21.45740       0.00000
     -21.44540       0.00000
     -21.43440       0.00000
     -21.42340       0.00000
     -21.41240       0.00000
     -21.40140       0.00000
     -21.39040       0.00000
     -21.37940       0.00000
     -21.36840       0.00000
     -21.35740       0.00000
     -21.34540       0.00000
     -21.33440       0.00000
     -21.32340       0.00000
     -21.31240       0.00000
     -21.30140       0.00000
     -21.29040       0.00000
     -21.27940       0.00000
     -21.26840       0.00000
     -21.25740       0.00000
     -21.24540       0.00000
     -21.23440       0.00000
     -21.22340       0.00000
     -21.21240       0.00000
     -21.20140       0.00000
     -21.19040       0.00000
     -21.17940       0.00000
     -21.16840       0.00000
     -21.15740       0.00000
     -21.14540       0.00000
     -21.13440       0.00000
     -21.12340       0.00000
     -21.11240       0.00000
     -21.10140       0.00000
     -21.09040       0.00000
     -21.07940       0.00000
     -21.06840       0.00000
     -21.05740       0.00000
     -21.04540       0.00000
     -21.03440       0.00000
     -21.02340       0.00000
     -21.01240       0.00000
     -21.00140       0.00000
     -20.99040       0.00000
     -20.97940       0.00000
     -20.96840       0.00000
     -20.95740       0.00000
     -20.94540       0.00000
     -20.93440       0.00000
     -20.92340       0.00000
     -20.91240       0.00000
     -20.90140       0.00000
     -20.89040       0.00000
     -20.87940       0.00000
     -20.86840       0.00000
     -20.85740       0.00000
     -20.84540       0.00000
     -20.83440       0.00000
     -20.82340       0.00000
     -20.81240       0.00000
     -20.80140       0.00000
     -20.79040       0.00000
     -20.77940       0.00000
     -20.76840       0.00000
     -20.75640       0.00000
     -20.74540       0.00000
     -20.73440       0.00000
     -20.72340       0.00000
     -20.71240       0.00000
     -20.70140       0.00000
     -20.69040       0.00000
     -20.67940       0.00000
     -20.66840       0.00000
     -20.65640       0.00000
     -20.64540       0.00000
     -20.63440       0.00000
     -20.62340       0.00000
     -20.61240       0.00000
     -20.60140       0.00000
     -20.59040       0.00000
     -20.57940       0.00000
     -20.56840       0.00000
     -20.55640       0.00000
     -20.54540       0.00000
     -20.53440       0.00000
     -20.52340       0.00000
     -20.51240       0.00000
     -20.50140       0.00000
     -20.49040       0.00000
     -20.47940       0.00000
     -20.46840       0.00000
     -20.45640       0.00000
     -20.44540       0.00000
     -20.43440       0.00000
     -20.42340       0.00000
     -20.41240       0.00000
     -20.40140       0.00000
     -20.39040       0.00000
     -20.37940       0.00000
     -20.36840       0.00000
     -20.35640       0.00000
     -20.34540       0.00000
     -20.33440       0.00000
     -20.32340       0.00000
     -20.31240       0.00000
     -20.30140       0.00000
     -20.29040       0.00000
     -20.27940       0.00000
     -20.26840       0.00000
     -20.25640       0.00000
     -20.24540       0.00000
     -20.23440       0.00000
     -20.22340       0.00000
     -20.21240       0.00000
     -20.20140       0.00000
     -20.19040       0.00000
     -20.17940       0.00000
     -20.16840       0.00000
     -20.15640       0.00000
     -20.14540       0.00000
     -20.13440       0.00000
     -20.12340       0.00000
     -20.11240       0.00000
     -20.10140       0.00000
     -20.09040       0.00000
     -20.07940       0.00000
     -20.06840       0.00000
     -20.05640       0.00000
     -20.04540       0.00000
     -20.03440       0.00000
     -20.02340       0.00000
     -20.01240       0.00000
     -20.00140       0.00000
     -19.99040       0.00000
     -19.97940       0.00000
     -19.96840       0.00000
     -19.95640       0.00000
     -19.94540       0.00000
     -19.93440       0.00000
     -19.92340       0.00000
     -19.91240       0.00000
     -19.90140       0.00000
     -19.89040       0.00000
     -19.87940       0.00000
     -19.86840       0.00000
     -19.85640       0.00000
     -19.84540       0.00000
     -19.83440       0.00000
     -19.82340       0.00000
     -19.81240       0.00000
     -19.80140       0.00000
     -19.79040       0.00000
     -19.77940       0.00000
     -19.76840       0.00000
     -19.75640       0.00000
     -19.74540       0.00000
     -19.73440       0.00000
     -19.72340       0.00000
     -19.71240       0.00000
     -19.70140       0.00000
     -19.69040       0.00000
     -19.67940       0.00000
     -19.66840       0.00000
     -19.65640       0.00000
     -19.64540       0.00000
     -19.63440       0.00000
     -19.62340       0.00000
     -19.61240       0.00000
     -19.60140       0.00000
     -19.59040       0.00000
     -19.57940       0.00000
     -19.56840       0.00000
     -19.55640       0.00000
     -19.54540       0.00000
     -19.53440       0.00000
     -19.52340       0.00000
     -19.51240       0.00000
     -19.50140       0.00000
     -19.49040       0.00000
     -19.47940       0.00000
     -19.46840       0.00000
     -19.45640       0.00000
     -19.44540       0.00000
     -19.43440       0.00000
     -19.42340       0.00000
     -19.41240       0.00000
     -19.40140       0.00000
     -19.39040       0.00000
     -19.37940       0.00000
     -19.36840       0.00000
     -19.35640       0.00000
     -19.34540       0.00000
     -19.33440       0.00000
     -19.32340       0.00000
     -19.31240       0.00000
     -19.30140       0.00000
     -19.29040       0.00000
     -19.27940       0.00000
     -19.26840       0.00000
     -19.25640       0.00000
     -19.24540       0.00000
     -19.23440       0.00000
     -19.22340       0.00000
     -19.21240       0.00000
     -19.20140       0.00000
     -19.19040       0.00000
     -19.17940       0.00000
     -19.16840       0.00000
     -19.15640       0.00000
     -19.14540       0.00000
     -19.13440       0.00000
     -19.12340       0.00000
     -19.11240       0.00000
     -19.10140       0.00000
     -19.09040       0.00000
     -19.07940       0.00000
     -19.06740       0.00000
     -19.05640       0.00000
     -19.04540       0.00000
     -19.03440       0.00000
     -19.02340       0.00000
     -19.01240       0.00000
     -19.00140       0.00000
     -18.99040       0.00000
     -18.97940       0.00000
     -18.96740       0.00000
     -18.95640       0.00000
     -18.94540       0.00000
     -18.93440       0.00000
     -18.92340       0.00000
     -18.91240       0.00000
     -18.90140       0.00000
     -18.89040       0.00000
     -18.87940       0.00000
     -18.86740       0.00000
     -18.85640       0.00000
     -18.84540       0.00000
     -18.83440       0.00000
     -18.82340       0.00000
     -18.81240       0.00000
     -18.80140       0.00000
     -18.79040       0.00000
     -18.77940       0.00000
     -18.76740       0.00000
     -18.75640       0.00000
     -18.74540       0.00000
     -18.73440       0.00000
     -18.72340       0.00000
     -18.71240       0.00000
     -18.70140       0.00000
     -18.69040       0.00000
     -18.67940       0.00000
     -18.66740       0.00000
     -18.65640       0.00000
     -18.64540       0.00000
     -18.63440       0.00000
     -18.62340       0.00000
     -18.61240       0.00000
     -18.60140       0.00000
     -18.59040       0.00000
     -18.57940       0.00000
     -18.56740       0.00000
     -18.55640       0.00000
     -18.54540       0.00000
     -18.53440       0.00000
     -18.52340       0.00000
     -18.51240       0.00000
     -18.50140       0.00000
     -18.49040       0.00000
     -18.47940       0.00000
     -18.46740       0.00000
     -18.45640       0.00000
     -18.44540       0.00000
     -18.43440       0.00000
     -18.42340       0.00000
     -18.41240       0.00000
     -18.40140       0.00000
     -18.39040       0.00000
     -18.37940       0.00000
     -18.36740       0.00000
     -18.35640       0.00000
     -18.34540       0.00000
     -18.33440       0.00000
     -18.32340       0.00000
     -18.31240       0.00000
     -18.30140       0.00000
     -18.29040       0.00000
     -18.27940       0.00000
     -18.26740       0.00000
     -18.25640       0.00000
     -18.24540       0.00000
     -18.23440       0.00000
     -18.22340       0.00000
     -18.21240       0.00000
     -18.20140       0.00000
     -18.19040       0.00000
     -18.17940       0.00000
     -18.16740       0.00000
     -18.15640       0.00000
     -18.14540       0.00000
     -18.13440       0.00000
     -18.12340       0.00000
     -18.11240       0.00000
     -18.10140       0.00000
     -18.09040       0.00000
     -18.07940       0.00000
     -18.06740       0.00000
     -18.05640       0.00000
     -18.04540       0.00000
     -18.03440       0.00000
     -18.02340       0.00000
     -18.01240       0.00000
     -18.00140       0.00000
     -17.99040       0.00000
     -17.97940       0.00000
     -17.96740       0.00000
     -17.95640       0.00000
     -17.94540       0.00000
     -17.93440       0.00000
     -17.92340       0.00000
     -17.91240       0.00000
     -17.90140       0.00000
     -17.89040       0.00000
     -17.87940       0.00000
     -17.86740       0.00000
     -17.85640       0.00000
     -17.84540       0.00000
     -17.83440       0.00000
     -17.82340       0.00000
     -17.81240       0.00000
     -17.80140       0.00000
     -17.79040       0.00000
     -17.77940       0.00000
     -17.76740       0.00000
     -17.75640       0.00000
     -17.74540       0.00000
     -17.73440       0.00000
     -17.72340       0.00000
     -17.71240       0.00000
     -17.70140       0.00000
     -17.69040       0.00000
     -17.67940       0.00000
     -17.66740       0.00000
     -17.65640       0.00000
     -17.64540       0.00000
     -17.63440       0.00000
     -17.62340       0.00000
     -17.61240       0.00000
     -17.60140       0.00000
     -17.59040       0.00000
     -17.57940       0.00000
     -17.56740       0.00000
     -17.55640       0.00000
     -17.54540       0.00000
     -17.53440       0.00000
     -17.52340       0.00000
     -17.51240       0.00000
     -17.50140       0.00000
     -17.49040       0.00000
     -17.47940       0.00000
     -17.46740       0.00000
     -17.45640       0.00000
     -17.44540       0.00000
     -17.43440       0.00000
     -17.42340       0.00000
     -17.41240       0.00000
     -17.40140       0.00000
     -17.39040       0.00000
     -17.37940       0.00000
     -17.36740       0.00000
     -17.35640       0.00000
     -17.34540       0.00000
     -17.33440       0.00000
     -17.32340       0.00000
     -17.31240       0.00000
     -17.30140       0.00000
     -17.29040       0.00000
     -17.27840       0.00000
     -17.26740       0.00000
     -17.25640       0.00000
     -17.24540       0.00000
     -17.23440       0.00000
     -17.22340       0.00000
     -17.21240       0.00000
     -17.20140       0.00000
     -17.19040       0.00000
     -17.17840       0.00000
     -17.16740       0.00000
     -17.15640       0.00000
     -17.14540       0.00000
     -17.13440       0.00000
     -17.12340       0.00000
     -17.11240       0.00000
     -17.10140       0.00000
     -17.09040       0.00000
     -17.07840       0.00000
     -17.06740       0.00000
     -17.05640       0.00000
     -17.04540       0.00000
     -17.03440       0.00000
     -17.02340       0.00000
     -17.01240       0.00000
     -17.00140       0.00000
     -16.99040       0.00000
     -16.97840       0.00000
     -16.96740       0.00000
     -16.95640       0.00000
     -16.94540       0.00000
     -16.93440       0.00000
     -16.92340       0.00000
     -16.91240       0.00000
     -16.90140       0.00000
     -16.89040       0.00000
     -16.87840       0.00000
     -16.86740       0.00000
     -16.85640       0.00000
     -16.84540       0.00000
     -16.83440       0.00000
     -16.82340       0.00000
     -16.81240       0.00000
     -16.80140       0.00000
     -16.79040       0.00000
     -16.77840       0.00000
     -16.76740       0.00000
     -16.75640       0.00000
     -16.74540       0.00000
     -16.73440       0.00000
     -16.72340       0.00000
     -16.71240       0.00000
     -16.70140       0.00000
     -16.69040       0.00000
     -16.67840       0.00000
     -16.66740       0.00000
     -16.65640       0.00000
     -16.64540       0.00000
     -16.63440       0.00000
     -16.62340       0.00000
     -16.61240       0.00000
     -16.60140       0.00000
     -16.59040       0.00000
     -16.57840       0.00000
     -16.56740       0.00000
     -16.55640       0.00000
     -16.54540       0.00000
     -16.53440       0.00000
     -16.52340       0.00000
     -16.51240       0.00000
     -16.50140       0.00000
     -16.49040       0.00000
     -16.47840       0.00000
     -16.46740       0.00000
     -16.45640       0.00000
     -16.44540       0.00000
     -16.43440       0.00000
     -16.42340       0.00000
     -16.41240       0.00000
     -16.40140       0.00000
     -16.39040       0.00000
     -16.37840       0.00000
     -16.36740       0.00000
     -16.35640       0.00000
     -16.34540       0.00000
     -16.33440       0.00000
     -16.32340       0.00000
     -16.31240       0.00000
     -16.30140       0.00000
     -16.29040       0.00000
     -16.27840       0.00000
     -16.26740       0.00000
     -16.25640       0.00000
     -16.24540       0.00000
     -16.23440       0.00000
     -16.22340       0.00000
     -16.21240       0.00000
     -16.20140       0.00000
     -16.19040       0.00000
     -16.17840       0.00000
     -16.16740       0.00000
     -16.15640       0.00000
     -16.14540       0.00000
     -16.13440       0.00000
     -16.12340       0.00000
     -16.11240       0.00000
     -16.10140       0.00000
     -16.09040       0.00000
     -16.07840       0.00000
     -16.06740       0.00000
     -16.05640       0.00000
     -16.04540       0.00000
     -16.03440       0.00000
     -16.02340       0.00000
     -16.01240       0.00000
     -16.00140       0.00000
     -15.99040       0.00000
     -15.97840       0.00000
     -15.96740       0.00000
     -15.95640       0.00000
     -15.94540       0.00000
     -15.93440       0.00000
     -15.92340       0.00000
     -15.91240       0.00000
     -15.90140       0.00000
     -15.89040       0.00000
     -15.87840       0.00000
     -15.86740       0.00000
     -15.85640       0.00000
     -15.84540       0.00000
     -15.83440       0.00000
     -15.82340       0.00000
     -15.81240       0.00000
     -15.80140       0.00000
     -15.79040       0.00000
     -15.77840       0.00000
     -15.76740       0.00000
     -15.75640       0.00000
     -15.74540       0.00000
     -15.73440       0.00000
     -15.72340       0.00000
     -15.71240       0.00000
     -15.70140       0.00000
     -15.69040       0.00000
     -15.67840       0.00000
     -15.66740       0.00000
     -15.65640       0.00000
     -15.64540       0.00000
     -15.63440       0.00000
     -15.62340       0.00000
     -15.61240       0.00000
     -15.60140       0.00000
     -15.58940       0.00000
     -15.57840       0.00000
     -15.56740       0.00000
     -15.55640       0.00000
     -15.54540       0.00000
     -15.53440       0.00000
     -15.52340       0.00000
     -15.51240       0.00000
     -15.50140       0.00000
     -15.48940       0.00000
     -15.47840       0.00000
     -15.46740       0.00000
     -15.45640       0.00000
     -15.44540       0.00000
     -15.43440       0.00000
     -15.42340       0.00000
     -15.41240       0.00000
     -15.40140       0.00000
     -15.38940       0.00000
     -15.37840       0.00000
     -15.36740       0.00000
     -15.35640       0.00000
     -15.34540       0.00000
     -15.33440       0.00000
     -15.32340       0.00000
     -15.31240       0.00000
     -15.30140       0.00000
     -15.28940       0.00000
     -15.27840       0.00000
     -15.26740       0.00000
     -15.25640       0.00000
     -15.24540       0.00000
     -15.23440       0.00000
     -15.22340       0.00000
     -15.21240       0.00000
     -15.20140       0.00000
     -15.18940       0.00000
     -15.17840       0.00000
     -15.16740       0.00000
     -15.15640       0.00000
     -15.14540       0.00000
     -15.13440       0.00000
     -15.12340       0.00000
     -15.11240       0.00000
     -15.10140       0.00000
     -15.08940       0.00000
     -15.07840       0.00000
     -15.06740       0.00000
     -15.05640       0.00000
     -15.04540       0.00000
     -15.03440       0.00000
     -15.02340       0.00000
     -15.01240       0.00000
     -15.00140       0.00000
     -14.98940       0.00000
     -14.97840       0.00000
     -14.96740       0.00000
     -14.95640       0.00000
     -14.94540       0.00000
     -14.93440       0.00000
     -14.92340       0.00000
     -14.91240       0.00000
     -14.90140       0.00000
     -14.88940       0.00000
     -14.87840       0.00000
     -14.86740       0.00000
     -14.85640       0.00000
     -14.84540       0.00000
     -14.83440       0.00000
     -14.82340       0.00000
     -14.81240       0.00000
     -14.80140       0.00000
     -14.78940       0.00000
     -14.77840       0.00000
     -14.76740       0.00000
     -14.75640       0.00000
     -14.74540       0.00000
     -14.73440       0.00000
     -14.72340       0.00000
     -14.71240       0.00000
     -14.70140       0.00001
     -14.68940       0.00003
     -14.67840       0.00012
     -14.66740       0.00041
     -14.65640       0.00127
     -14.64540       0.00364
     -14.63440       0.00960
     -14.62340       0.02334
     -14.61240       0.05249
     -14.60140       0.10970
     -14.58940       0.21430
     -14.57840       0.39240
     -14.56740       0.67680
     -14.55640       1.10400
     -14.54540       1.70700
     -14.53440       2.51100
     -14.52340       3.52300
     -14.51240       4.72600
     -14.50140       6.07500
     -14.48940       7.50200
     -14.47840       8.91600
     -14.46740      10.22000
     -14.45640      11.32000
     -14.44540      12.13000
     -14.43440      12.61000
     -14.42340      12.71000
     -14.41240      12.44000
     -14.40140      11.83000
     -14.38940      10.92000
     -14.37840       9.80200
     -14.36740       8.54100
     -14.35640       7.22900
     -14.34540       5.94000
     -14.33440       4.73600
     -14.32340       3.66000
     -14.31240       2.73600
     -14.30140       1.97500
     -14.28940       1.37300
     -14.27840       0.91660
     -14.26740       0.58610
     -14.25640       0.35710
     -14.24540       0.20620
     -14.23440       0.11210
     -14.22340       0.05695
     -14.21240       0.02691
     -14.20140       0.01189
     -14.18940       0.00539
     -14.17840       0.00406
     -14.16740       0.00776
     -14.15640       0.02041
     -14.14540       0.05241
     -14.13440       0.12460
     -14.12340       0.27300
     -14.11240       0.55120
     -14.10140       1.02600
     -14.08940       1.76300
     -14.07840       2.79900
     -14.06740       4.10600
     -14.05640       5.57300
     -14.04540       7.00600
     -14.03440       8.17400
     -14.02340       8.87900
     -14.01240       9.03800
     -14.00140       8.72400
     -13.98940       8.16300
     -13.97840       7.66000
     -13.96740       7.50200
     -13.95640       7.85800
     -13.94540       8.73200
     -13.93440       9.96800
     -13.92340      11.31000
     -13.91240      12.46000
     -13.90040      13.21000
     -13.88940      13.41000
     -13.87840      13.07000
     -13.86740      12.29000
     -13.85640      11.30000
     -13.84540      10.36000
     -13.83440       9.74600
     -13.82340       9.65900
     -13.81240      10.18000
     -13.80040      11.24000
     -13.78940      12.61000
     -13.77840      13.99000
     -13.76740      15.06000
     -13.75640      15.60000
     -13.74540      15.54000
     -13.73440      14.91000
     -13.72340      13.88000
     -13.71240      12.62000
     -13.70040      11.26000
     -13.68940       9.87500
     -13.67840       8.50700
     -13.66740       7.17300
     -13.65640       5.91900
